WorkloadID,WorkloadDescription,SchedulerName,SchedulerType,StaticVariant,NumThreads,ChunkSize,ExecutionTimeMs,BaselineTimeMs,Speedup
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,66,N/A,2.9159,22.2630,7.6351
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,67,N/A,2.7991,22.2630,7.9538
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,68,N/A,3.0008,22.2630,7.4189
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,69,N/A,2.9350,22.2630,7.5852
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,70,N/A,2.9968,22.2630,7.4288
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,71,N/A,2.9910,22.2630,7.4434
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,72,N/A,3.0492,22.2630,7.3013
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,73,N/A,3.0032,22.2630,7.4130
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,74,N/A,3.0071,22.2630,7.4034
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,75,N/A,3.0377,22.2630,7.3289
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,76,N/A,3.0738,22.2630,7.2427
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,77,N/A,3.2047,22.2630,6.9471
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,78,N/A,3.2162,22.2630,6.9222
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,79,N/A,3.3081,22.2630,6.7299
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,80,N/A,3.3262,22.2630,6.6932
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,81,N/A,3.2724,22.2630,6.8032
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,82,N/A,3.2750,22.2630,6.7980
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,83,N/A,3.3248,22.2630,6.6960
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,84,N/A,3.2124,22.2630,6.9303
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,85,N/A,3.2732,22.2630,6.8015
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,86,N/A,3.2448,22.2630,6.8611
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,87,N/A,3.2850,22.2630,6.7772
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,88,N/A,3.3569,22.2630,6.6320
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,89,N/A,3.4686,22.2630,6.4184
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,90,N/A,3.4334,22.2630,6.4843
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,91,N/A,3.4512,22.2630,6.4508
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,92,N/A,3.4939,22.2630,6.3720
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,93,N/A,3.4737,22.2630,6.4090
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,94,N/A,3.5043,22.2630,6.3530
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,95,N/A,3.4310,22.2630,6.4888
0,"Medium Balanced (1-100k)","Static Cyclic",Static,Cyclic,96,N/A,3.2932,22.2630,6.7603
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,2,16,12.0907,22.2630,1.8413
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,2,32,12.0739,22.2630,1.8439
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,2,64,12.0293,22.2630,1.8507
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,2,128,11.7032,22.2630,1.9023
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,2,256,11.7145,22.2630,1.9005
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,2,512,11.7145,22.2630,1.9005
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,2,1024,11.7176,22.2630,1.9000
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,3,16,8.1783,22.2630,2.7222
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,3,32,8.1912,22.2630,2.7179
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,3,64,8.1842,22.2630,2.7203
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,3,128,8.1738,22.2630,2.7237
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,3,256,8.1893,22.2630,2.7186
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,3,512,8.1936,22.2630,2.7171
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,3,1024,8.1905,22.2630,2.7181
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,4,16,6.2437,22.2630,3.5657
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,4,32,6.2408,22.2630,3.5673
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,4,64,6.2257,22.2630,3.5760
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,4,128,6.2415,22.2630,3.5669
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,4,256,6.2262,22.2630,3.5757
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,4,512,6.2314,22.2630,3.5727
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,4,1024,6.2342,22.2630,3.5711
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,5,16,5.0924,22.2630,4.3719
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,5,32,5.0782,22.2630,4.3840
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,5,64,5.0745,22.2630,4.3872
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,5,128,5.0817,22.2630,4.3810
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,5,256,5.0744,22.2630,4.3874
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,5,512,5.0741,22.2630,4.3876
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,5,1024,5.0746,22.2630,4.3872
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,6,16,4.3411,22.2630,5.1284
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,6,32,4.3041,22.2630,5.1725
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,6,64,4.2999,22.2630,5.1775
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,6,128,4.3255,22.2630,5.1469
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,6,256,4.3037,22.2630,5.1730
