WorkloadID,WorkloadDescription,SchedulerName,SchedulerType,StaticVariant,NumThreads,ChunkSize,ExecutionTimeMs,BaselineTimeMs,Speedup
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,4,512,6.6634,23.8435,3.5783
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,4,1024,6.6660,23.8435,3.5769
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,5,16,5.4272,23.8435,4.3933
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,5,32,5.4206,23.8435,4.3987
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,5,64,5.4282,23.8435,4.3926
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,5,128,5.4246,23.8435,4.3954
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,5,256,5.8438,23.8435,4.0801
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,5,512,5.4358,23.8435,4.3864
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,5,1024,5.4173,23.8435,4.4014
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,6,16,4.6102,23.8435,5.1719
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,6,32,4.5940,23.8435,5.1901
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,6,64,4.6396,23.8435,5.1391
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,6,128,4.5949,23.8435,5.1891
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,6,256,4.6012,23.8435,5.1820
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,6,512,4.6004,23.8435,5.1829
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,6,1024,4.6008,23.8435,5.1825
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,7,16,4.0505,23.8435,5.8865
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,7,32,4.0493,23.8435,5.8882
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,7,64,4.0489,23.8435,5.8889
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,7,128,4.3475,23.8435,5.4844
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,7,256,5.8462,23.8435,4.0785
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,7,512,4.0494,23.8435,5.8882
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,7,1024,4.0607,23.8435,5.8718
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,8,16,3.7170,23.8435,6.4147
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,8,32,3.6414,23.8435,6.5480
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,8,64,3.6426,23.8435,6.5457
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,8,128,3.9265,23.8435,6.0724
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,8,256,3.6384,23.8435,6.5533
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,8,512,3.6567,23.8435,6.5205
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,8,1024,3.7297,23.8435,6.3929
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,9,16,3.3630,23.8435,7.0900
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,9,32,3.3313,23.8435,7.1575
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,9,64,3.4777,23.8435,6.8560
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,9,128,3.4143,23.8435,6.9834
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,9,256,3.5954,23.8435,6.6317
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,9,512,3.4162,23.8435,6.9795
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,9,1024,3.3773,23.8435,7.0599
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,10,16,3.6407,23.8435,6.5492
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,10,32,4.0542,23.8435,5.8811
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,10,64,3.7613,23.8435,6.3392
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,10,128,4.0080,23.8435,5.9489
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,10,256,4.0205,23.8435,5.9305
0,"Medium Balanced (1-100k)","Static Block-Cyclic",Static,BlockCyclic,10,512,3.7502,23.8435,6.3579
